item_id,category,platform,condition,brand,age_years,seller_account_age_days,seller_item_count,seller_rating,image_count,description_length,shipping_offered,original_price,current_price,month_listed,days_listed,view_count,favorite_count,price_drops,relistings,sold,sale_price,days_to_sell,suspected_counterfeit,fraud_flag
4329,books,Vinted,like-new,Penguin,3,141,6,3.1008430710233594,5,39,False,17.02,13.87,5,50,86,12,0,0,yes,13.76,26.0,0.045546278893775605,False
4330,clothing,Vinted,like-new,Zara,3,47,3,4.214722680152328,4,329,True,79.67,58.09,12,43,172,11,0,0,no,,,0.0,False
4331,clothing,Vinted,like-new,Adidas,5,661,2,3.366617732476114,5,56,True,112.54,74.45,7,8,94,12,0,0,no,,,0.006143246693739307,False
4332,electronics,Vinted,good,Samsung,1,483,41,4.206009126560414,3,193,True,327.59,171.99,7,103,281,44,1,0,no,,,0.0,False
4333,furniture,Vinted,good,West Elm,6,1013,45,4.396172757581791,6,239,True,247.24,184.71,10,11,144,8,0,0,no,,,0.0,False
4334,electronics,eBay.de,good,Lenovo,2,748,13,3.8907478704682346,4,128,True,301.06,35.5,4,79,227,20,4,0,no,,,0.009667537738739226,False
4335,clothing,OLX,good,Uniqlo,12,65,1,4.417394054864939,2,48,False,94.1,37.2,5,55,105,6,2,0,yes,34.33,18.0,0.0,False
4336,furniture,Mercari EU,like-new,Generic,5,1182,14,4.5454476482291835,5,194,True,130.95,107.19,2,54,167,12,0,1,yes,95.29,25.0,0.04304928094731228,False
4337,collectibles,OLX,good,Antique,7,476,30,4.3625756376961204,2,78,False,126.02,68.27,9,36,115,18,0,0,no,,,0.0,False
4338,electronics,eBay.de,good,Sony,3,539,14,4.955646871896607,1,100,True,544.58,46.9,3,71,141,22,0,0,yes,41.89,31.0,0.0,False
4339,clothing,eBay.de,good,,4,947,47,4.639620780464314,6,169,True,29.54,20.52,3,32,143,14,0,2,yes,19.62,10.0,0.0,False
4340,electronics,eBay.de,fair,Samsung,5,697,25,4.063914386510091,4,74,True,372.37,35.6,9,38,200,19,2,3,yes,34.67,21.0,0.0,False
4341,clothing,Vinted,like-new,,0,258,1,3.1901794315276146,1,139,True,65.86,55.23,1,80,121,17,4,0,no,,,0.0,False
4342,books,Vinted,good,Self-published,5,165,14,4.27748181576383,4,201,True,23.76,18.67,8,76,101,8,2,1,yes,16.25,43.0,0.07272093544077823,False
4343,books,OLX,good,HarperCollins,7,210,8,3.7446450359876255,7,134,True,36.34,20.49,5,72,139,19,1,0,no,,,0.0,False
4344,furniture,OLX,good,IKEA,5,759,21,4.170619812814019,2,309,True,513.42,409.02,1,40,128,24,0,1,no,,,0.0,False
4345,electronics,Vinted,like-new,Apple,0,220,4,3.3525051068476346,4,160,False,3395.38,3187.1,12,24,1049,65,0,1,yes,2905.22,11.0,0.13182553567552074,False
4346,books,Vinted,fair,,10,554,14,4.2205190587563095,7,165,True,5.43,2.46,11,3,67,11,0,0,yes,2.44,1.0,0.04070007540670856,False
4347,furniture,eBay.de,like-new,Herman Miller,3,325,9,5.0,3,174,True,3249.77,2864.72,6,32,772,66,1,0,no,,,0.10504057993469569,False
4348,books,Vinted,good,Self-published,3,368,3,4.351043323837815,2,293,True,33.69,31.04,3,60,89,16,1,1,no,,,0.0359408895375497,False
4349,furniture,eBay.de,good,IKEA,5,1007,7,3.9096487394080395,4,288,False,456.96,275.25,11,60,173,9,2,2,yes,261.64,30.0,0.06782284662721394,False
4350,books,Vinted,like-new,Vintage,5,618,6,4.790398489644716,7,150,False,35.48,23.91,4,25,78,7,0,5,yes,22.91,16.0,0.0,False
4351,furniture,eBay.de,mint,,2,907,33,4.563541359440985,4,191,False,245.43,234.5,3,67,146,23,1,0,no,,,0.05776114334064586,False
4352,electronics,eBay.de,fair,Apple,1,1065,24,4.036447305924709,7,92,True,1581.06,691.25,11,11,869,147,0,1,yes,657.1,5.0,0.0,False
4353,collectibles,eBay.de,like-new,Pokemon,7,383,9,3.757524383334543,2,263,True,171.77,140.58,7,46,128,10,5,0,yes,132.05,21.0,0.0,False
4354,electronics,Vinted,like-new,Dell,1,10,1,,4,127,True,788.55,300.6,3,11,154,17,0,0,yes,272.02,7.0,0.0,False
4355,furniture,eBay.de,poor,IKEA,6,1447,18,4.319679809817205,4,151,True,210.55,139.58,10,21,138,20,0,0,yes,130.53,16.0,0.0,False
4356,clothing,OLX,good,,3,960,5,4.140982758202625,4,102,True,44.57,33.13,3,108,158,8,2,1,yes,30.71,83.0,0.08002704778848033,False
4357,furniture,eBay.de,like-new,IKEA,9,341,13,3.573262049321907,7,1116,True,505.97,283.49,10,54,243,13,0,0,yes,251.04,35.0,0.0792868836168388,False
4358,furniture,OLX,good,Crate&Barrel,9,250,6,3.378896433049115,3,358,True,240.19,120.5,10,22,121,15,0,0,no,,,0.004513226922866154,False
4359,clothing,Facebook Marketplace,good,Uniqlo,9,702,23,4.17128035003181,7,59,True,65.53,39.58,8,22,124,11,1,1,yes,35.59,7.0,0.0,False
4360,clothing,OLX,fair,,7,1186,99,4.7658455250868395,7,37,True,27.72,14.54,8,39,137,7,1,0,no,,,0.03053265477113637,False
4361,furniture,Facebook Marketplace,fair,Ashley,5,418,21,5.0,6,64,True,279.87,223.87,3,92,219,21,2,0,yes,198.56,59.0,0.0,False
4362,books,Facebook Marketplace,fair,Vintage,5,565,6,3.0796060797427223,3,250,False,17.95,12.24,7,64,88,6,1,0,yes,11.64,35.0,0.0,False
4363,electronics,OLX,like-new,HP,1,565,5,3.30317546628553,4,797,False,633.86,396.49,5,13,207,19,0,0,yes,349.78,8.0,0.0,False
4364,clothing,Vinted,good,,3,245,20,4.423569136423234,5,204,True,30.06,23.96,7,18,127,25,0,1,yes,23.87,7.0,0.0,False
4365,furniture,eBay.de,mint,West Elm,7,558,17,5.0,2,95,False,603.13,419.0,9,55,118,18,0,1,yes,398.2,25.0,0.0,False
4366,clothing,OLX,mint,Louis Vuitton,1,603,10,3.003020353277926,4,61,True,679.55,655.95,12,60,587,106,2,0,no,,,0.1115844146632468,False
4367,electronics,Facebook Marketplace,good,LG,3,522,40,3.2186130212318655,0,47,True,423.42,36.2,3,77,151,21,1,0,yes,33.3,39.0,0.0,False
4368,clothing,OLX,mint,Gucci,6,350,22,4.2820545210851915,3,137,True,568.27,326.2,5,54,449,56,0,0,no,,,0.0971548780370164,False
4369,clothing,Facebook Marketplace,good,GAP,6,1466,6,2.7207838149408,7,243,True,59.47,43.96,8,16,159,20,3,3,yes,39.13,7.0,0.031627021615099615,False
4370,clothing,OLX,fair,Nike,2,191,4,4.254047204181694,0,23,False,82.6,60.17,9,62,72,13,4,0,no,,,0.040098582389390236,False
4371,electronics,Facebook Marketplace,like-new,HP,6,1390,47,4.590603455321791,4,288,True,937.2,97.76,9,53,233,22,2,0,yes,85.02,28.0,0.004441428557620419,False
4372,clothing,Facebook Marketplace,mint,,6,696,23,4.089924306366303,8,120,False,48.09,34.46,5,84,224,33,3,0,yes,30.33,41.0,0.0,False
4373,electronics,Mercari EU,good,,4,865,49,3.975197599097529,6,299,False,317.03,34.45,9,41,266,18,1,2,yes,30.03,21.0,0.0285548520083842,False
4374,electronics,OLX,poor,Lenovo,0,257,8,3.2300880786089663,2,101,True,147.55,159.77,1,113,231,32,0,0,no,,,0.08709205839435827,False
4375,electronics,Facebook Marketplace,good,Apple,0,1475,47,4.232486846539591,3,235,True,2348.06,2225.65,5,73,1434,200,1,2,no,,,0.049937654984232735,False
4376,electronics,Facebook Marketplace,good,Samsung,0,459,13,3.540863294827501,6,166,True,433.28,418.6,6,64,277,38,0,0,yes,393.94,20.0,0.030276740659857276,False
4377,books,Facebook Marketplace,like-new,HarperCollins,4,985,8,3.431505309758464,5,540,True,34.14,29.41,3,23,79,13,0,0,no,,,0.04580454572883208,False
4378,clothing,eBay.de,mint,Zara,6,976,14,3.834847232112997,6,182,True,62.72,41.67,4,121,243,41,1,0,no,,,0.053508680346965126,False
4379,electronics,Vinted,good,Apple,1,68,5,4.021026838596433,2,93,True,1869.56,886.29,9,59,593,65,1,0,yes,761.95,21.0,0.09606173330007918,False
4380,clothing,OLX,like-new,Adidas,3,172,2,4.078763715373255,4,235,True,68.44,47.81,9,24,149,10,0,2,yes,44.33,11.0,0.0,False
4381,clothing,Mercari EU,fair,Nike,0,1165,104,4.9229417790531205,6,89,True,44.14,46.46,12,36,128,11,3,0,yes,43.16,25.0,0.025093470928848338,False
4382,furniture,eBay.de,good,Crate&Barrel,4,246,2,3.016180778856233,4,268,True,228.84,176.7,9,17,120,7,0,1,yes,153.6,6.0,0.09021964195000678,False
4383,furniture,Vinted,good,West Elm,4,230,9,3.523486496019876,5,51,True,305.09,255.83,11,22,117,7,2,0,no,,,0.0,False
4384,collectibles,Facebook Marketplace,fair,Funko,41,826,18,4.667779886459798,3,184,True,103.08,138.62,5,59,139,13,3,0,no,,,0.0,False
4385,furniture,Facebook Marketplace,fair,Ashley,3,790,43,4.436902687211028,5,133,True,239.74,216.85,5,30,121,10,0,0,no,,,0.0,False
4386,collectibles,Facebook Marketplace,good,Pokemon,20,368,13,3.869757392569806,3,99,True,117.4,141.17,4,48,125,12,0,1,no,,,0.041167601647176116,False
4387,clothing,Mercari EU,poor,Uniqlo,1,436,5,2.741755139454253,6,163,True,43.08,43.17,1,26,152,20,0,4,yes,38.49,15.0,0.0,False
4388,clothing,eBay.de,poor,Adidas,5,1912,55,5.0,5,50,True,25.68,20.91,10,84,143,19,2,1,no,,,0.07903409750834026,False
4389,clothing,eBay.de,poor,H&M,4,762,20,3.4036732789617865,4,366,True,34.6,30.43,6,17,109,19,0,0,yes,27.29,6.0,0.07587163392229704,False
4390,clothing,Vinted,fair,Uniqlo,3,226,3,2.8016059194202487,2,173,False,84.27,69.48,7,60,134,10,1,0,no,,,0.06698403416332502,False
4391,electronics,Facebook Marketplace,good,Apple,3,297,15,4.2935442232291265,5,284,True,2533.95,250.98,3,36,708,67,0,0,no,,,0.38128209611275565,False
4392,furniture,Vinted,good,Wayfair,4,350,10,4.56871402992172,3,250,True,243.46,183.76,9,3,98,14,0,0,yes,162.08,2.0,0.0,False
4393,clothing,Mercari EU,mint,H&M,5,1521,16,3.7615060343421685,2,267,True,93.24,76.82,3,25,104,18,1,0,no,,,0.002364049335124463,False
4394,collectibles,Mercari EU,like-new,Funko,4,466,10,4.345797587501579,2,301,True,219.74,327.11,1,25,109,17,1,0,no,,,0.0,False
4395,books,Mercari EU,mint,Vintage,3,186,2,2.9925076389398226,3,198,True,61.41,47.86,10,45,76,9,1,4,yes,47.71,26.0,0.0,False
4396,clothing,OLX,like-new,Zara,6,241,6,4.440898070631807,5,109,True,75.15,55.53,4,11,92,6,5,2,yes,51.86,5.0,0.07955129835640468,False
4397,clothing,Vinted,like-new,H&M,10,300,4,4.450559513037077,4,150,False,84.63,38.05,12,47,126,24,0,0,yes,33.09,15.0,0.0,False
4398,clothing,Facebook Marketplace,like-new,Uniqlo,1,337,1,3.0977914586306348,4,194,True,69.02,70.02,8,100,168,10,3,3,yes,62.69,39.0,0.09564172867827347,False
4399,clothing,Vinted,fair,H&M,3,493,6,4.5023340107260825,4,292,True,53.33,45.47,12,31,145,7,0,0,yes,41.89,22.0,0.0,False
4400,clothing,Vinted,fair,Adidas,4,208,3,3.0152617685531284,4,389,True,67.37,43.71,7,23,133,11,0,3,yes,40.49,13.0,0.0,False
4401,electronics,eBay.de,mint,Samsung,2,1352,40,2.9596666862790335,4,30,True,636.9,59.06,9,15,159,26,0,0,yes,55.22,7.0,0.0,False
4402,clothing,Vinted,like-new,Adidas,6,293,24,4.126374389765609,2,227,True,87.45,53.96,9,13,85,5,0,0,yes,50.66,6.0,0.0,False
4403,electronics,Facebook Marketplace,fair,Samsung,1,223,3,4.108566148079624,3,57,False,350.36,196.24,3,109,248,22,5,0,yes,194.15,59.0,0.0,False
4404,collectibles,Mercari EU,fair,Pokemon,44,362,16,4.57945571231214,2,240,False,130.57,248.77,12,89,171,11,2,0,no,,,0.09052403685638896,False
4405,furniture,Vinted,fair,,4,226,5,4.658780966185146,7,408,True,132.43,94.58,2,41,212,40,0,2,yes,90.18,29.0,0.0,False
4406,collectibles,Vinted,poor,LEGO,8,902,10,2.9681123072965927,10,163,True,29.19,18.46,7,47,210,29,1,0,no,,,0.0,False
4407,clothing,Mercari EU,poor,,4,1092,31,4.1944733622092825,6,293,True,16.75,14.58,1,68,205,38,0,0,no,,,0.0,False
4408,electronics,Facebook Marketplace,good,Apple,1,218,16,3.9792803334425266,1,213,True,1828.06,898.39,9,36,988,124,2,0,yes,867.41,17.0,0.11182345733686154,False
4409,furniture,eBay.de,like-new,West Elm,2,809,21,4.193666757855683,4,87,True,632.9,605.17,9,29,122,15,0,0,no,,,0.0,False
4410,clothing,Mercari EU,fair,Supreme,1,619,22,5.0,0,136,True,242.97,214.73,9,7,301,23,0,2,no,,,0.25717419364701044,False
4411,clothing,Facebook Marketplace,like-new,Gucci,2,310,2,3.6467793099597534,3,366,True,343.14,305.56,9,33,660,53,2,2,no,,,0.13093007680990953,False
4412,furniture,Mercari EU,fair,West Elm,4,363,10,3.015815163101767,2,439,True,137.14,107.48,7,16,106,17,1,1,yes,91.72,7.0,0.025745822459713907,False
4413,furniture,Vinted,good,Generic,3,69,1,3.5954756437512367,4,205,True,130.51,94.0,4,36,133,24,0,0,yes,85.81,23.0,0.0,False
4414,electronics,Mercari EU,fair,Sony,2,648,25,4.622747226380607,4,85,True,436.93,42.5,3,117,290,20,1,2,yes,41.81,88.0,0.01870913246275714,False
4415,electronics,Mercari EU,like-new,Lenovo,4,273,1,4.187791529198834,3,269,True,462.38,37.26,11,66,241,34,2,1,yes,36.91,32.0,0.0,False
4416,electronics,Facebook Marketplace,good,Apple,0,155,1,4.632268642942713,7,173,True,1230.05,1316.36,7,9,693,115,0,0,no,,,0.08286671190513263,False
4417,clothing,Mercari EU,good,,3,444,16,5.0,6,105,True,26.71,20.51,3,141,272,23,1,0,yes,18.52,84.0,0.04536309282032763,False
4418,electronics,OLX,poor,,1,668,27,5.0,7,229,False,271.65,135.45,9,81,354,59,5,1,yes,116.43,45.0,0.0,False
4419,clothing,Vinted,like-new,,3,243,4,3.1578414677022875,5,414,True,30.54,25.69,3,30,145,23,0,0,yes,25.64,16.0,0.0,False
4420,clothing,OLX,poor,Zara,3,545,25,4.574654101867621,0,263,True,26.55,21.54,7,80,114,6,0,0,yes,18.95,32.0,0.0,False
4421,collectibles,Mercari EU,fair,Antique,14,371,5,2.400962719507108,8,196,False,105.69,201.97,2,34,169,22,0,0,yes,175.67,17.0,0.0,False
4422,furniture,Facebook Marketplace,fair,West Elm,13,379,14,4.745897772229128,0,14,True,376.5,132.06,12,317,121,7,0,0,yes,123.9,19.0,0.0,False
4423,books,Vinted,good,Penguin,7,782,24,3.4258381890907117,5,259,True,23.32,14.28,8,105,126,22,4,0,yes,13.68,60.0,0.05686088984499407,False
4424,electronics,eBay.de,good,Nintendo,3,1646,9,2.5650157807126783,8,110,True,508.09,41.96,12,49,297,45,1,0,yes,37.06,20.0,0.07649217069492001,False
4425,electronics,Facebook Marketplace,like-new,Apple,1,565,55,4.105191130863464,3,296,True,2919.23,1263.28,4,30,787,41,4,0,yes,1257.74,12.0,0.08445476527051156,False
4426,clothing,Facebook Marketplace,like-new,Zara,1,276,16,4.665589385306868,4,281,True,62.98,57.35,4,9,119,23,0,0,yes,52.76,2.0,0.04747393748147741,False
4427,clothing,Vinted,fair,,2,483,18,3.7304754328353926,5,255,True,25.86,23.15,4,143,269,15,2,0,no,,,0.0,False
4428,clothing,Mercari EU,fair,Nike,2,1217,124,4.341209175848666,4,175,False,46.56,42.65,6,24,107,9,0,0,yes,39.46,18.0,0.0,False
4429,books,Vinted,like-new,Self-published,10,456,23,3.7825358564145795,7,249,False,19.12,7.76,9,40,99,14,0,0,no,,,0.0,False
4430,furniture,OLX,good,Wayfair,1,463,6,3.918236710589821,5,126,True,185.51,189.94,7,34,139,16,2,1,yes,185.31,21.0,0.0,False
4431,electronics,OLX,good,Samsung,1,608,31,4.660879729556477,0,8,True,467.79,292.84,9,206,191,32,1,0,yes,258.38,33.0,0.0,False
4432,electronics,Vinted,like-new,Apple,3,147,4,3.8138637931977604,7,116,True,2123.52,216.5,3,26,755,145,0,0,no,,,0.31041870365673274,False
4433,collectibles,OLX,good,Vintage,45,628,32,3.8896744006644783,6,255,True,223.97,361.17,4,25,149,8,0,2,yes,347.45,15.0,0.09846054299739063,False
4434,clothing,OLX,like-new,Uniqlo,4,576,39,4.966963209424549,4,190,True,92.63,62.8,2,57,141,20,0,0,no,,,0.0,False
4435,clothing,eBay.de,mint,Zara,4,1353,53,4.709129834610167,4,244,True,69.18,46.88,11,48,151,15,0,3,yes,41.06,25.0,0.03150829552203688,False
4436,electronics,Facebook Marketplace,good,Sony,0,374,16,3.8084064513682785,5,164,True,578.12,602.64,7,65,238,26,0,4,no,,,0.0,False
4437,books,eBay.de,good,Self-published,3,2267,93,3.7533093980485677,5,185,True,28.03,20.98,7,48,84,12,2,0,no,,,0.015592545814706343,False
4438,collectibles,Facebook Marketplace,mint,,24,196,7,3.475112190594592,3,182,True,81.28,42.63,1,39,109,16,0,0,no,,,0.21203432970716216,False
4439,clothing,eBay.de,good,H&M,4,1105,15,4.690161362654445,6,52,False,44.11,37.15,11,46,143,15,0,2,yes,34.36,26.0,0.021529479926333986,False
4440,collectibles,eBay.de,like-new,Antique,6,1483,30,2.904475908678365,7,38,True,148.83,195.37,12,55,160,22,2,0,no,,,0.0,False
4441,books,eBay.de,mint,Penguin,5,565,2,4.8476240495381555,3,141,True,33.31,20.17,9,42,68,3,3,0,yes,18.52,16.0,0.0,False
4442,clothing,Vinted,mint,Adidas,14,353,23,4.020995743156321,4,142,True,187.02,49.34,12,40,113,17,0,0,no,,,0.12375111916095659,False
4443,electronics,Facebook Marketplace,like-new,Apple,1,796,32,3.5878507703983367,3,260,True,1857.27,1120.32,4,17,705,109,0,1,yes,1023.55,5.0,0.12683810517300004,False
4444,electronics,eBay.de,like-new,Apple,3,1089,39,4.270908848066978,3,210,True,1495.76,122.26,1,43,1135,111,0,0,yes,116.73,23.0,0.48226938862241553,False
4445,collectibles,eBay.de,fair,LEGO,16,1840,51,4.340641751382848,2,420,False,139.77,339.41,3,108,195,11,1,0,no,,,0.008602212959256339,False
4446,clothing,OLX,good,Zara,4,867,63,4.635424378336729,7,508,True,99.73,84.48,1,54,217,20,2,0,yes,75.02,16.0,0.0024030223407675716,False
4447,books,Mercari EU,like-new,Self-published,2,223,6,4.717327769530212,3,192,True,31.38,25.03,10,24,67,10,0,0,yes,23.25,9.0,0.0,False
4448,electronics,Mercari EU,mint,,1,612,15,4.372953658641234,5,9,True,362.06,208.61,9,84,228,12,5,2,yes,201.42,61.0,0.013223623686459934,False
4449,books,OLX,like-new,Supreme,7,444,7,4.204640078107317,4,202,True,16.69,2.5035000000000003,3,15,58,10,0,0,yes,10.95,10.0,0.95,False
4450,electronics,OLX,fair,LG,3,893,3,3.8514379543239006,4,94,True,240.67,19.47,8,14,142,15,0,2,yes,18.99,7.0,0.009545461898667229,False
4451,furniture,Vinted,like-new,Generic,2,368,15,4.532524735170489,5,337,True,120.65,113.74,10,43,145,20,1,1,no,,,0.0,False
4452,books,Mercari EU,like-new,Vintage,6,551,5,3.3117020992623054,5,306,True,40.3,26.99,8,36,94,9,0,3,no,,,0.0,False
4453,books,OLX,good,HarperCollins,3,307,16,4.004046447812511,6,61,True,19.46,15.42,10,54,90,13,3,0,yes,13.53,36.0,0.005888998706443549,False
4454,collectibles,eBay.de,good,Antique,24,698,12,3.416423834194967,3,307,True,151.09,85.39,3,79,150,16,0,0,yes,72.69,31.0,0.0,False
4455,clothing,eBay.de,mint,,5,509,3,5.0,3,208,False,59.36,42.79,11,46,141,8,0,1,yes,36.8,22.0,0.0,False
4456,furniture,Vinted,good,West Elm,3,336,7,3.2949702956202147,2,228,True,267.28,230.04,3,28,109,18,0,0,yes,227.63,20.0,0.08840056793125523,False
4457,clothing,Vinted,like-new,Zara,8,142,2,4.66040599438644,5,291,False,128.16,61.63,9,8,117,9,0,0,yes,52.5,4.0,0.028145421091055944,False
4458,electronics,Facebook Marketplace,mint,Samsung,2,490,23,4.829378450822855,3,44,True,876.7,193.87,9,60,200,27,5,0,no,,,0.05617874183154212,False
4459,electronics,Facebook Marketplace,good,Samsung,0,1079,30,3.4272058003916612,6,233,False,352.83,344.05,1,43,266,17,3,2,yes,301.57,24.0,0.0,False
4460,electronics,OLX,good,Samsung,4,932,8,3.9092093179934992,6,189,True,541.21,58.56,1,19,217,25,3,0,no,,,0.006575910055643577,False
4461,electronics,Facebook Marketplace,good,Lenovo,3,1006,12,4.528222069918676,1,86,True,268.82,23.32,3,46,139,16,0,0,yes,22.18,35.0,0.018664589400625292,False
4462,collectibles,Vinted,like-new,Funko,4,90,1,3.3588827949040256,2,157,True,257.08,356.97,9,31,102,5,0,0,yes,354.07,10.0,0.043165131418004904,False
4463,clothing,Vinted,good,Prada,7,60,1,2.70614018100101,5,294,False,537.93,320.52,8,27,994,96,4,1,yes,301.86,14.0,0.11461142296253547,False
4464,furniture,OLX,like-new,Herman Miller,5,2221,97,4.941780825625692,6,233,False,2034.91,1430.26,3,45,854,58,0,4,yes,1395.99,21.0,0.0,False
4465,electronics,eBay.de,fair,Apple,4,914,36,4.524105027792195,4,217,True,692.15,60.96,9,72,1222,100,2,2,no,,,0.3764750551155123,False
4466,clothing,eBay.de,good,Nike,4,756,25,4.220665973283766,3,294,True,42.5,29.55,10,47,158,27,0,0,no,,,0.052566671251481484,False
4467,clothing,OLX,mint,Adidas,8,351,1,2.9631602882324612,2,42,True,123.04,76.33,12,108,142,24,1,0,yes,68.51,58.0,0.013817659954707878,False
4468,collectibles,Mercari EU,good,,10,354,6,2.9881339653484167,3,107,True,81.6,54.63,5,40,129,15,4,2,no,,,0.06296581662110362,False
4469,collectibles,Vinted,good,Antique,45,464,45,4.2836975536834405,2,156,True,145.85,74.78,8,58,108,13,1,0,yes,64.09,23.0,0.0,False
4470,collectibles,OLX,like-new,Antique,36,380,18,3.967397418139654,4,167,True,248.01,141.15,11,22,130,15,0,2,yes,126.3,10.0,0.0,False
4471,collectibles,OLX,fair,Funko,4,295,15,4.309557409999264,4,506,True,124.25,189.14,9,21,122,16,0,1,yes,170.16,9.0,0.0,False
4472,clothing,Vinted,fair,Nike,5,338,6,4.09836160826287,5,250,True,59.49,42.51,8,52,171,21,2,0,yes,36.78,23.0,0.06113971014329439,False
4473,electronics,OLX,like-new,Nintendo,0,329,23,3.9743751383900077,7,431,True,1014.09,1079.29,5,46,345,38,0,1,yes,1002.49,23.0,0.0,False
4474,furniture,eBay.de,poor,Generic,2,770,17,5.0,6,48,False,70.48,61.4,4,53,160,22,0,0,yes,52.7,40.0,0.0,False
4475,electronics,Mercari EU,good,Sony,3,61,1,3.1958290327818277,5,42,True,499.35,53.61,12,61,216,25,4,0,yes,46.02,41.0,0.0,False
4476,electronics,OLX,fair,Sony,2,965,8,3.0408563185163686,6,305,True,384.67,40.9,9,21,230,45,2,0,yes,36.43,8.0,0.020060187739629073,False
4477,electronics,OLX,fair,Apple,5,765,26,4.409908419492204,8,89,True,938.11,102.96,9,17,1091,93,0,0,yes,95.32,11.0,0.39434737221690347,False
4478,furniture,eBay.de,good,Crate&Barrel,0,1112,107,4.644492123946188,3,313,True,250.62,204.19,6,55,160,11,1,0,yes,178.92,24.0,0.0,False
4479,furniture,Vinted,like-new,Wayfair,5,439,6,2.998783437366548,5,294,True,372.96,234.59,7,90,209,39,2,0,yes,223.65,71.0,0.0,False
4480,clothing,Vinted,fair,H&M,1,200,13,4.028391360310639,1,65,True,38.11,35.97,7,25,78,14,0,1,no,,,0.0,False
4481,electronics,Mercari EU,like-new,Apple,2,664,16,3.4297949338322495,10,1,False,1971.88,293.97,10,44,1752,307,2,0,no,,,0.5665900237599216,False
4482,furniture,Vinted,like-new,Crate&Barrel,6,437,45,3.917481403169849,7,93,True,301.83,216.63,9,74,193,20,4,3,no,,,0.0,False
4483,furniture,eBay.de,good,,7,685,25,4.601443403849936,4,31,True,273.56,143.52,6,55,141,25,1,0,yes,143.33,29.0,0.05756155980414976,False
4484,clothing,Vinted,fair,Zara,2,558,42,3.553038811940553,5,241,True,61.95,50.79,1,99,193,30,1,0,no,,,0.0,False
4485,books,eBay.de,poor,Vintage,1,1698,66,3.6543045303474866,5,178,True,8.08,6.49,3,4,72,14,0,0,yes,6.09,1.0,0.00828492523680971,False
4486,clothing,Vinted,like-new,Nike,6,177,5,3.136835611556251,7,314,True,112.98,75.47,9,39,198,38,0,0,no,,,0.0,False
4487,electronics,Facebook Marketplace,fair,Nintendo,1,1674,31,4.77038095500866,4,304,True,315.65,209.23,12,39,216,25,0,0,yes,192.97,28.0,0.029105562424051712,False
4488,books,Vinted,like-new,HarperCollins,2,279,3,4.5996439384720045,2,300,True,44.4,34.31,6,15,64,8,2,1,yes,34.06,7.0,0.0,False
4489,furniture,eBay.de,poor,Herman Miller,5,1297,30,3.1512456306856995,4,209,False,308.44,234.29,9,106,643,113,2,1,yes,207.46,53.0,0.0640604033240783,False
4490,clothing,OLX,good,Zara,1,675,10,2.370520566468692,2,92,True,83.31,67.27,3,75,137,20,4,0,no,,,0.04418879962621261,False
4491,furniture,Facebook Marketplace,mint,West Elm,7,1083,45,4.244191206781376,6,142,False,374.13,264.99,6,119,233,40,0,0,no,,,0.020718151621913636,False
4492,furniture,Vinted,mint,West Elm,2,369,8,2.5137479153667805,2,307,False,524.55,423.37,5,88,159,16,1,0,no,,,0.0,False
4493,books,Vinted,mint,,2,366,3,4.7656807944843775,4,325,True,,15.23,5,77,108,5,0,0,yes,14.22,26.0,0.0,False
4494,books,Facebook Marketplace,like-new,Vintage,3,840,28,3.1003032076857213,2,175,True,18.37,14.04,7,34,48,3,0,0,yes,13.96,25.0,0.05003226176213557,False
4495,furniture,eBay.de,fair,Generic,2,721,2,3.198483595348505,4,64,True,133.57,110.97,2,62,125,6,1,0,yes,100.64,45.0,0.0,False
4496,electronics,Facebook Marketplace,like-new,Apple,4,936,23,4.303933810064872,9,116,True,1365.69,111.78,2,23,1008,102,0,0,yes,101.8,11.0,0.49950342059912645,False
4497,clothing,eBay.de,poor,GAP,6,1222,88,4.936746825369758,8,162,False,36.93,20.81,4,77,244,39,4,1,yes,19.24,27.0,0.0,False
4498,clothing,eBay.de,good,GAP,4,1116,17,4.197886736808712,5,311,True,71.6,49.71,1,10,115,19,0,2,yes,42.4,7.0,0.0846030472611749,False
4499,electronics,eBay.de,fair,Samsung,1,246,4,4.053172764049112,5,95,True,335.32,180.07,2,108,269,31,1,0,yes,160.38,32.0,0.07238181782948042,False
4500,furniture,Facebook Marketplace,like-new,,2,515,11,4.288740661639578,4,86,False,202.96,178.4,1,49,146,24,0,0,no,,,0.06537339259811137,False
4501,electronics,OLX,fair,Generic,2,452,27,4.670322279579971,3,166,True,166.46,39.03,3,14,135,24,0,0,yes,37.31,10.0,0.0,False
4502,clothing,Vinted,good,H&M,2,98,4,4.046282153348827,3,166,False,62.38,58.71,5,13,102,5,0,0,yes,53.46,6.0,0.08717472879601415,False
4503,clothing,Mercari EU,fair,GAP,2,680,5,4.390189577979449,2,196,True,32.22,25.5,4,57,123,14,2,0,yes,21.83,45.0,0.0,False
4504,electronics,Vinted,poor,Dell,0,480,16,4.578757725177916,4,238,True,140.03,145.42,5,54,206,29,0,0,no,,,0.015749167851945023,False
4505,clothing,eBay.de,like-new,,4,673,49,4.744790753060675,2,635,True,137.71,107.39,12,17,117,21,0,0,no,,,0.004595235797900915,False
4506,books,OLX,mint,Vintage,2,247,16,3.113322913348912,4,110,True,47.73,45.69,6,68,107,7,1,0,no,,,0.0,False
